epoch,accuracy,loss,val_accuracy,val_loss,val_precision,val_recall,val_f1
0,0.0054687499068677425,11.034204483032227,0.015625,10.393097877502441,0.014957371641616026,0.015446432134895367,0.012168806794127532
1,0.013177082873880863,10.424361228942871,0.05458333343267441,9.904683113098145,0.05059061644418113,0.05335363380181954,0.045229900177473845
2,0.035468749701976776,9.816426277160645,0.1535416692495346,9.311537742614746,0.15247224258273712,0.14973407339507278,0.12711794536710513
3,0.09341146051883698,9.067938804626465,0.32614582777023315,8.473419189453125,0.36340253786299886,0.31894850169875777,0.2829584910030658
4,0.18601562082767487,8.2261323928833,0.5328124761581421,7.5282721519470215,0.5802392066522195,0.523732856278828,0.49194589217502305
5,0.30341145396232605,7.415496349334717,0.7188541889190674,6.685179233551025,0.7523337327519125,0.7113001798535646,0.6974786897004297
6,0.42867186665534973,6.709249496459961,0.846875011920929,6.003177165985107,0.8618700143647477,0.842476578612436,0.840403650252747
7,0.5415364503860474,6.106043338775635,0.9066666960716248,5.464676380157471,0.9125508394547476,0.905040438363157,0.9057566032137385
8,0.6261197924613953,5.610627174377441,0.9268749952316284,5.023277282714844,0.9325393611188793,0.9266193100918524,0.9276182386165994
9,0.6939583420753479,5.186127662658691,0.9297916889190674,4.652599334716797,0.9345180542978748,0.9299651730666589,0.9307926384342038
10,0.752734363079071,4.798502445220947,0.92989581823349,4.3319902420043945,0.9363680263071694,0.9299451520485007,0.9312281921510945
11,0.7910677194595337,4.469974994659424,0.9306250214576721,4.044771194458008,0.9365098205119895,0.9306843576412802,0.9317395688098196
12,0.8272135257720947,4.165857791900635,0.9329166412353516,3.785749912261963,0.9378890409343552,0.9329117136590895,0.9337324096474
13,0.8517968654632568,3.8938472270965576,0.9340624809265137,3.5467305183410645,0.9389213352371544,0.9340726339676493,0.9349297450322352
14,0.8739583492279053,3.637444257736206,0.9381250143051147,3.3278021812438965,0.9432841704734556,0.9381012454324713,0.938990668692823
15,0.887291669845581,3.407952308654785,0.940833330154419,3.120229482650757,0.9456810748953204,0.9408034683234683,0.941576939848141
16,0.9038281440734863,3.185425043106079,0.9447916746139526,2.9272234439849854,0.9488161321622304,0.9447568794092421,0.945336739866767
