epoch,accuracy,loss,val_accuracy,val_loss,val_precision,val_recall,val_f1
0,0.00598958320915699,11.033232688903809,0.01718750037252903,10.356587409973145,0.018998984059309314,0.01712584530648967,0.01333238707991781
1,0.015390625223517418,10.40323543548584,0.06833333522081375,9.847331047058105,0.06131488193741266,0.06667226300151691,0.05735349348153655
2,0.04117187485098839,9.765203475952148,0.1783333271741867,9.215347290039062,0.17111076580771323,0.17360988939365163,0.15050015611825723
3,0.09911458194255829,9.002531051635742,0.3566666543483734,8.35405445098877,0.38904134360549025,0.3483849977766126,0.31365799593289523
4,0.20026041567325592,8.147966384887695,0.5523958206176758,7.42270040512085,0.6051500042939979,0.5426659276573058,0.5147584659868667
5,0.32408854365348816,7.3564558029174805,0.7438541650772095,6.602119445800781,0.7836076463304438,0.7366081239343718,0.7263911882928662
6,0.44658854603767395,6.666875839233398,0.872083306312561,5.940850257873535,0.8878548234092989,0.8684382581447574,0.8676939499492418
7,0.5519791841506958,6.08390474319458,0.926562488079071,5.414353847503662,0.932722426549951,0.925283711030474,0.9264217002040913
8,0.6398698091506958,5.587520122528076,0.9449999928474426,4.985689640045166,0.9488240117837801,0.9447598234821831,0.9455730670494704
9,0.7085156440734863,5.163652420043945,0.9471874833106995,4.620752334594727,0.9504179141393909,0.9470641306923443,0.9477003928240548
10,0.7628124952316284,4.791655540466309,0.9491666555404663,4.300343036651611,0.9536633290588625,0.9490561529799548,0.950113903641256
11,0.8037499785423279,4.4515700340271,0.9493749737739563,4.017581462860107,0.9529568655395079,0.9492625254633361,0.9499560284404425
12,0.8397135138511658,4.151793479919434,0.950208306312561,3.7614879608154297,0.9543302661934188,0.9501021211943321,0.9509914350611957
13,0.8639323115348816,3.8814945220947266,0.9509375095367432,3.524251699447632,0.9554108259037875,0.950808231005783,0.9518404686850138
14,0.8841145634651184,3.627875566482544,0.9530208110809326,3.3040707111358643,0.9576503419803611,0.9529098853889513,0.9540158852127166
15,0.9018489718437195,3.3981611728668213,0.9559375047683716,3.0993573665618896,0.9604487087202871,0.9558302569934327,0.9568424704437035
16,0.9148697853088379,3.176199197769165,0.958020806312561,2.9068329334259033,0.9630867288925565,0.9578916016670964,0.9591897920469886
17,0.9253125190734863,2.9714972972869873,0.9599999785423279,2.723266363143921,0.9632294286941712,0.9597991372010162,0.9605769899415744
18,0.93380206823349,2.783463716506958,0.9630208611488342,2.5483198165893555,0.9658990690224101,0.9628954159807763,0.9636179507390205
19,0.9431771039962769,2.5952298641204834,0.9667708277702332,2.3852851390838623,0.9696857670848754,0.9666491280711174,0.9673191651343602
20,0.94901043176651,2.4229888916015625,0.9692708253860474,2.229015827178955,0.97150700200653,0.9692217228217963,0.9695918381173084
21,0.9559895992279053,2.259864568710327,0.9713541865348816,2.082164764404297,0.9733906509424883,0.9712575267104502,0.9716404624284731
22,0.9604427218437195,2.108978271484375,0.9754166603088379,1.9397269487380981,0.9769249065084469,0.975403598547893,0.975593287426304
23,0.9654687643051147,1.965118646621704,0.9760416746139526,1.809661626815796,0.9778161286248566,0.976096717994624,0.9763675889947359
24,0.9696875214576721,1.831679105758667,0.9772916436195374,1.6844927072525024,0.9784003489559747,0.9772603442236619,0.977359173594401
25,0.9741145968437195,1.7010586261749268,0.9790624976158142,1.5659321546554565,0.9799565898945033,0.9790051982759667,0.9791143426950977
26,0.9745833277702332,1.5854663848876953,0.9793750047683716,1.462195873260498,0.9808417557264466,0.9794271430896945,0.9796118548309852
27,0.9791406393051147,1.4751396179199219,0.9830208420753479,1.3544633388519287,0.9836071917848715,0.9830868052881293,0.9830300043814268
28,0.9825000166893005,1.3710087537765503,0.9834374785423279,1.2583385705947876,0.9840216190826261,0.9834512008687513,0.9834358327233165
29,0.9829166531562805,1.274392008781433,0.9868749976158142,1.1676815748214722,0.9872473586013267,0.9869000757133497,0.9868451579747035
30,0.9841145873069763,1.1851047277450562,0.9860416650772095,1.0864309072494507,0.9866765823616864,0.9859806667891443,0.9860372767509195
31,0.9861458539962769,1.099798321723938,0.987708330154419,1.0051519870758057,0.9880792927272102,0.9877282713086483,0.9877007691883286
32,0.9870312213897705,1.0227501392364502,0.9871875047683716,0.9337928295135498,0.9875436705271641,0.9871126129556439,0.9871246682693544
33,0.987317681312561,0.9521475434303284,0.9887499809265137,0.8682053685188293,0.9890821336755601,0.9888103838932373,0.9887358151489521
34,0.9881770610809326,0.8875253200531006,0.989270806312561,0.8062028884887695,0.989554654733529,0.9892983820131533,0.9892607742761934
35,0.9887239336967468,0.8232923150062561,0.9909374713897705,0.7463916540145874,0.9911887641050665,0.9909369771065786,0.9909353025041492
36,0.9895833134651184,0.767145037651062,0.9907291531562805,0.6948157548904419,0.9910020352629682,0.9907014573032475,0.9907146495205361
37,0.9890885353088379,0.715755820274353,0.9914583563804626,0.645310640335083,0.9917168753274477,0.9914696169158055,0.9914426184390726
38,0.9905208349227905,0.6665633916854858,0.9912499785423279,0.5998510122299194,0.9914488713373021,0.9912195924935945,0.9911971972336997
39,0.9906510710716248,0.6209612488746643,0.9915624856948853,0.5604885816574097,0.9918516430707978,0.9915651316841478,0.9915661014602477
40,0.9907031059265137,0.5806800127029419,0.9917708039283752,0.5223247408866882,0.9919523885760905,0.9916839256330254,0.9917003746412743
41,0.9917968511581421,0.5426125526428223,0.99239581823349,0.48662927746772766,0.9925804271914692,0.9923677953430581,0.9923474983011285
42,0.9911198019981384,0.5074164271354675,0.9920833110809326,0.45362740755081177,0.9922506840304657,0.9921123582926948,0.9920556033686914
43,0.9904687404632568,0.4790915548801422,0.9931250214576721,0.4242105484008789,0.9932990915320263,0.9930984641412282,0.9930897400469494
44,0.9899479150772095,0.4533049464225769,0.99197918176651,0.4012129008769989,0.992237849506514,0.9918772436820573,0.9919164089005088
45,0.9912499785423279,0.42450809478759766,0.9933333396911621,0.3736262917518616,0.9935515189562241,0.9933159467920148,0.9933358211355825
46,0.9898437261581421,0.4032936096191406,0.9916666746139526,0.35575249791145325,0.9918241034014967,0.9917230207967596,0.9916355604153301
47,0.9910416603088379,0.38050076365470886,0.9926041960716248,0.33459368348121643,0.9928789276676846,0.9926699271728121,0.9926434053101437
48,0.9917448163032532,0.3591705858707428,0.9931250214576721,0.31570059061050415,0.9933758543795148,0.9931414418151303,0.9931633221218229
49,0.9905468821525574,0.34249943494796753,0.9880208373069763,0.311494916677475,0.9885958998449303,0.9879911353084884,0.9880109417611349
50,0.9903125166893005,0.3288746774196625,0.99239581823349,0.2845894396305084,0.992650269725395,0.9924388986628697,0.9924284998690008
51,0.9902083277702332,0.3137510418891907,0.9886458516120911,0.28461483120918274,0.9892196918872789,0.988625783277461,0.9886586552658536
52,0.991223931312561,0.3000039756298065,0.9957291483879089,0.25304991006851196,0.9957711711699078,0.9957336792910865,0.995687831698858
53,0.9918489456176758,0.2841200828552246,0.9935416579246521,0.2449807971715927,0.9937453347667624,0.9936040313342652,0.993573537862789
54,0.9918489456176758,0.2722756862640381,0.9950000047683716,0.23192428052425385,0.9951921056359699,0.9949727096821317,0.99501366146963
55,0.9923437237739563,0.26043814420700073,0.9918749928474426,0.2271568775177002,0.9921808808643481,0.9918540648781408,0.9918822267129229
56,0.9920052289962769,0.25110292434692383,0.9863541722297668,0.2344510853290558,0.9870894932324297,0.9863111426977853,0.9863823426593665
57,0.9907031059265137,0.246241956949234,0.995104193687439,0.20511899888515472,0.9951476277452884,0.9951721086438946,0.9950910840367742
58,0.9913802146911621,0.23708346486091614,0.9915624856948853,0.20622989535331726,0.9919782366994063,0.9914849641124668,0.9915570436982407
59,0.9918228983879089,0.22856801748275757,0.9934375286102295,0.19511793553829193,0.9937046230304775,0.9933935286138428,0.9934394603066394
60,0.9921875,0.2215820550918579,0.9940624833106995,0.18881642818450928,0.9943023115100832,0.9940677782444931,0.9940870145883556
61,0.9912499785423279,0.21695765852928162,0.9942708611488342,0.18211345374584198,0.9944532523251606,0.9942121381887762,0.9942302138344852
62,0.9916406273841858,0.21042722463607788,0.9911458492279053,0.1820586621761322,0.9914123963300805,0.9910768493585307,0.9910911394267056
63,0.9911458492279053,0.2062043696641922,0.9935416579246521,0.17457589507102966,0.9937812737918641,0.9935582817412358,0.9935601517333501
64,0.9918228983879089,0.19867242872714996,0.9934375286102295,0.17123790085315704,0.9936752628806821,0.9934365591914849,0.9934459105974249
65,0.9925000071525574,0.19155044853687286,0.9933333396911621,0.16569453477859497,0.993615142170608,0.9932328504930061,0.993308584330959
