epoch,accuracy,loss,val_accuracy,val_loss,val_precision,val_recall,val_f1
0,0.005488281138241291,10.990833282470703,0.014140624552965164,10.308745384216309,0.020285581756750486,0.013862630074411903,0.009767223909021369
1,0.011406250298023224,10.395410537719727,0.031953126192092896,9.764161109924316,0.03218624323164003,0.03142930795660711,0.026670026277390402
2,0.019414061680436134,9.804883003234863,0.057734373956918716,9.19936752319336,0.05855115966502039,0.05664066363662832,0.04888775038575964
3,0.03277343884110451,9.197428703308105,0.08570312708616257,8.596431732177734,0.08887724807410652,0.08402369244391254,0.07380910780701914
4,0.05185546725988388,8.6161527633667,0.11320312321186066,8.007932662963867,0.12136702463481597,0.11135122880481985,0.1013804504951207
5,0.06824218481779099,8.076216697692871,0.140625,7.464092254638672,0.150527280672323,0.13832860283179313,0.12846037288076684
6,0.09041015803813934,7.575581073760986,0.17210938036441803,6.978480815887451,0.18327837069522307,0.16967104351756973,0.15973580609763144
7,0.10931640863418579,7.130009651184082,0.19437499344348907,6.540838241577148,0.20572844066051832,0.19153333864570543,0.18280643009708736
8,0.12929686903953552,6.713773727416992,0.22687500715255737,6.146909236907959,0.23163204028417397,0.22377932595634065,0.21576827214769498
9,0.15091796219348907,6.332938194274902,0.2711718678474426,5.781139373779297,0.2822772394807528,0.2674004706644545,0.259487636838887
10,0.17173828184604645,5.9776129722595215,0.31593748927116394,5.435675621032715,0.3250793415078837,0.31218252322920403,0.3058053397011108
11,0.2004687488079071,5.639258861541748,0.36835938692092896,5.117876052856445,0.3805288929732171,0.3643503219481542,0.3593962418570419
12,0.23050780594348907,5.321165561676025,0.4178124964237213,4.809707164764404,0.4274375654659159,0.4142405752906848,0.41097691849810164
13,0.2561914026737213,5.034433841705322,0.45015624165534973,4.519384860992432,0.458336860569468,0.4467676158300255,0.44449402250151965
14,0.28177735209465027,4.763659954071045,0.48179686069488525,4.247647762298584,0.4907148272607005,0.47888391608384895,0.4773008154000907
15,0.30320313572883606,4.524785995483398,0.4944531321525574,4.011866569519043,0.5017101455412246,0.4918752522560645,0.490577558031421
16,0.32279297709465027,4.312749862670898,0.5055468678474426,3.801934003829956,0.5116766546106575,0.5030431768955472,0.5021221631503096
17,0.3400000035762787,4.113510608673096,0.5162500143051147,3.617729902267456,0.5210333141677876,0.5141027038996328,0.5132309126271442
18,0.35498046875,3.9425549507141113,0.5306249856948853,3.4456233978271484,0.5356772892163516,0.5286445390078799,0.5280679332153979
19,0.36423829197883606,3.7909982204437256,0.5299999713897705,3.3125247955322266,0.5346659805731279,0.5280204806362552,0.5276228799614437
20,0.37769532203674316,3.6508877277374268,0.5326562523841858,3.181274175643921,0.5375002623700793,0.5308060514425914,0.5303449477718889
21,0.3841601610183716,3.5266449451446533,0.5365625023841858,3.064814567565918,0.5424190576323236,0.5349682732247145,0.534738345922111
22,0.39457032084465027,3.402242660522461,0.5339062213897705,2.967381477355957,0.5382515074372777,0.5322699079349871,0.5316716898750509
23,0.4046093821525574,3.299905776977539,0.5399218797683716,2.861637592315674,0.5444771062104188,0.538215700556259,0.5379771181146991
24,0.4080468714237213,3.209146499633789,0.5431249737739563,2.7756125926971436,0.5477348263879125,0.5419077695732408,0.5412455674783208
25,0.4199804663658142,3.1129348278045654,0.5467187762260437,2.6936469078063965,0.5504205553371468,0.5454279563308353,0.5448430370565874
26,0.4242578148841858,3.0337538719177246,0.5428906083106995,2.629845380783081,0.5470357734321556,0.5414206043914246,0.5409741158766714
27,0.4274609386920929,2.9599204063415527,0.5485937595367432,2.557875633239746,0.5520649858430198,0.54716708431317,0.5466640705026022
28,0.42988282442092896,2.8966896533966064,0.5482812523841858,2.5053775310516357,0.5527003798746023,0.5469576097635478,0.5464037359877053
29,0.43986329436302185,2.8208868503570557,0.5478906035423279,2.445568799972534,0.5518778023456838,0.5466169292773159,0.5458978871654926
