epoch,accuracy,loss,val_accuracy,val_loss,val_precision,val_recall,val_f1
0,0.005605468526482582,11.002159118652344,0.016093749552965164,10.297510147094727,0.018734673656608622,0.015705407026158177,0.01130109304513089
1,0.010976562276482582,10.388293266296387,0.03695312514901161,9.746441841125488,0.041294117528670855,0.036391178275723336,0.03055754938184109
2,0.019277343526482582,9.798012733459473,0.06257812678813934,9.187238693237305,0.06323614207608845,0.06117746800524227,0.05184471256757979
3,0.03410156071186066,9.185918807983398,0.09210937470197678,8.590585708618164,0.08789128762070346,0.09046466059270038,0.07883593206337894
4,0.051777344197034836,8.613136291503906,0.12046875059604645,8.012065887451172,0.12599524773859072,0.11826969727970564,0.1070685995643822
5,0.06865234673023224,8.078129768371582,0.14617186784744263,7.464800834655762,0.14924104509437575,0.14366181029572822,0.13187422312003227
6,0.08917968720197678,7.5812296867370605,0.17617186903953552,6.979614734649658,0.18664922368537662,0.17334697985762135,0.16372074998792396
7,0.111328125,7.115311145782471,0.20179687440395355,6.5340800285339355,0.2111265007954156,0.1988939473006825,0.1887808813185483
8,0.1323828101158142,6.704084873199463,0.234375,6.129961967468262,0.24589635733186554,0.23115032470293204,0.22288776184435571
9,0.15507812798023224,6.319329261779785,0.2731249928474426,5.761528491973877,0.2831628757699579,0.2697530650407968,0.26299030374583976
10,0.18103516101837158,5.9476237297058105,0.32179686427116394,5.416144847869873,0.3374512738185055,0.3182726113187773,0.3133562218500364
11,0.2041601538658142,5.617499351501465,0.3811718821525574,5.075915813446045,0.3962427920830429,0.37757493379709783,0.37336619969763485
12,0.232421875,5.297055721282959,0.4300781190395355,4.763041019439697,0.4393775923303267,0.42628514896537517,0.4226673564030205
13,0.2624218761920929,4.989911079406738,0.4685937464237213,4.45837926864624,0.4788975332912271,0.4651886216279695,0.46258559890194445
14,0.29152342677116394,4.717345714569092,0.4923437535762787,4.199341773986816,0.5028632295409587,0.48944265355936184,0.488303585433296
15,0.3124414086341858,4.474297523498535,0.5185156464576721,3.9479174613952637,0.5282066603850016,0.5158796871626361,0.5149286265414821
16,0.33259764313697815,4.253534317016602,0.5299218893051147,3.728227138519287,0.5379720129444594,0.5275303410472889,0.5271000501962612
17,0.353515625,4.051226615905762,0.5379687547683716,3.54587459564209,0.5444216562808868,0.5359698623082465,0.5353625295448935
18,0.36564454436302185,3.878683567047119,0.55078125,3.376067876815796,0.5585065113617381,0.5487515756457746,0.5486950274955908
19,0.3854687511920929,3.716346025466919,0.5534374713897705,3.2236697673797607,0.5608482072635296,0.5516075644876386,0.5512008336160834
20,0.39564454555511475,3.5729613304138184,0.5534374713897705,3.0931951999664307,0.5600899094815293,0.5515587645934336,0.5514136607841045
21,0.40562498569488525,3.4428253173828125,0.5584375262260437,2.9822139739990234,0.5641441191769416,0.5568861436265078,0.5568400866586842
22,0.4142187535762787,3.3271219730377197,0.5602343678474426,2.8703114986419678,0.5655111853209418,0.5586435973875682,0.5584248785349695
23,0.4227929711341858,3.2229321002960205,0.5659375190734863,2.7736830711364746,0.5717093001937505,0.5644123984450096,0.5644667599145166
24,0.42820313572883606,3.127333164215088,0.5612499713897705,2.6934823989868164,0.5668245221449701,0.5598056175227801,0.559887309202889
25,0.4380468726158142,3.0336318016052246,0.564453125,2.610396146774292,0.5702683093804973,0.5631167410600602,0.5628999342101726
26,0.4407031238079071,2.9492499828338623,0.5665624737739563,2.529949188232422,0.5732705763084904,0.5651483899534939,0.5651714293897838
27,0.4486718773841858,2.8713457584381104,0.5627343654632568,2.479426622390747,0.567634964372006,0.5615317279233998,0.5614483990873091
28,0.4528515636920929,2.805811882019043,0.5685937404632568,2.408151149749756,0.57258865412891,0.5673241773829966,0.5670003375985893
29,0.45478516817092896,2.743504285812378,0.5706250071525574,2.3476247787475586,0.5756211484440643,0.5693366666681434,0.5693475683824181
30,0.46015626192092896,2.682857036590576,0.5711718797683716,2.2966625690460205,0.5766110315375023,0.569849510539518,0.5698259906282237
31,0.46433594822883606,2.625474452972412,0.5739062428474426,2.249579429626465,0.5791022805108068,0.5729715971920126,0.572879143011366
32,0.46958982944488525,2.5764646530151367,0.5703125,2.205648183822632,0.5745166178375423,0.5692369347060133,0.568993796295044
33,0.47501954436302185,2.5229291915893555,0.5709375143051147,2.167884588241577,0.5756384452808285,0.5699063886156532,0.5697402428780207
34,0.47794923186302185,2.4746463298797607,0.5753124952316284,2.1241822242736816,0.5793440303274364,0.5742231733660199,0.573939721245059
35,0.47660157084465027,2.4364049434661865,0.5721874833106995,2.0946319103240967,0.5756424700442957,0.5708239862298707,0.5705778443430861
36,0.4823046922683716,2.392728567123413,0.5767968893051147,2.0481786727905273,0.580793976047143,0.5757988747978334,0.5756522446751886
37,0.4832226634025574,2.3576107025146484,0.5737500190734863,2.0280709266662598,0.5776567207480512,0.5725610500480359,0.5724158777975012
38,0.48744142055511475,2.3304200172424316,0.571093738079071,2.005934953689575,0.5757667905670829,0.5701389818197591,0.5699757017329913
39,0.49025389552116394,2.286609172821045,0.5751562714576721,1.9781776666641235,0.57940176548278,0.5743769320999403,0.573860448045033
40,0.4899023473262787,2.2664520740509033,0.5782812237739563,1.9338693618774414,0.5823546859467754,0.5774319788607394,0.5772564729598254
41,0.49128904938697815,2.237013339996338,0.5703125,1.930387258529663,0.5742525014225072,0.5695540741588091,0.5688996535860201
42,0.4947851598262787,2.2071828842163086,0.5703906416893005,1.9090304374694824,0.574264047177083,0.5695253558738017,0.5691778610132416
