epoch,accuracy,loss,val_accuracy,val_loss,val_precision,val_recall,val_f1
0,0.039179686456918716,10.095136642456055,0.17304687201976776,8.80329704284668,0.19101870518729444,0.1699010053394772,0.14187173119695173
1,0.17576171457767487,8.370444297790527,0.36515626311302185,7.308196544647217,0.40439750478519876,0.3608105529120083,0.3423082418436853
2,0.30369141697883606,7.172062873840332,0.4717968702316284,6.367244720458984,0.4918875002096308,0.4674981145156665,0.46179610509951535
3,0.37996092438697815,6.300168991088867,0.5192187428474426,5.676003456115723,0.5333861466501568,0.5160982336566159,0.5143150708057187
4,0.43335938453674316,5.602479934692383,0.5442968606948853,5.10694694519043,0.5539744928797633,0.5417075807502545,0.5405127013229576
5,0.46292969584465027,5.043232440948486,0.5575781464576721,4.631343364715576,0.5656411159580814,0.5557634964395011,0.554904470160402
6,0.4848046898841858,4.578119277954102,0.5671093463897705,4.22838020324707,0.5730730185831183,0.5649298916747549,0.5645659409225037
7,0.4994140565395355,4.1892409324646,0.573046863079071,3.876401424407959,0.5788753104652924,0.5714460127982608,0.5708185152031415
8,0.5108398199081421,3.860445022583008,0.5785937309265137,3.5679051876068115,0.5827761325120454,0.5770133369428352,0.5764211462222255
9,0.5211132764816284,3.5764026641845703,0.5792187452316284,3.3196306228637695,0.5835011640827399,0.577776758953428,0.576982452667551
10,0.5283593535423279,3.3305416107177734,0.5887500047683716,3.0975189208984375,0.5940729606071952,0.587672576031535,0.5871713520496324
11,0.5352148413658142,3.123026132583618,0.5899218916893005,2.899386405944824,0.5942458835874989,0.5886938692694049,0.5881391428097125
12,0.5426562428474426,2.938605308532715,0.5870312452316284,2.7416188716888428,0.5917267634392032,0.5859982479742963,0.585415397720577
13,0.5439648628234863,2.781235456466675,0.5932031273841858,2.589132070541382,0.5976667143165283,0.5921720546728003,0.5915624708588705
14,0.5532616972923279,2.6430649757385254,0.5934374928474426,2.465728521347046,0.5971888157515871,0.5921309333146886,0.591627803827114
15,0.5541796684265137,2.5272939205169678,0.5921093821525574,2.3655099868774414,0.5959585637724285,0.5909576259837969,0.5905408610079197
16,0.5581445097923279,2.427985906600952,0.5971093773841858,2.271923065185547,0.6013916924779031,0.5960933061220042,0.5955863338890606
17,0.5615234375,2.330615282058716,0.5903124809265137,2.1930410861968994,0.5945488993272486,0.5895481976856911,0.5887148203404146
18,0.56201171875,2.251749038696289,0.5926562547683716,2.1136934757232666,0.5958566590921859,0.5915343262681835,0.5906388555174682
19,0.5658984184265137,2.177426815032959,0.5932031273841858,2.0471389293670654,0.5981862837785936,0.5921937404191943,0.5920810066701147
20,0.569531261920929,2.112743377685547,0.5950000286102295,2.0044093132019043,0.5993977026640731,0.5939493490004035,0.5935718267259641
21,0.5696484446525574,2.0547068119049072,0.5974218845367432,1.9423447847366333,0.6008971022060794,0.5963883176599029,0.5959556197830735
22,0.5714062452316284,2.0017149448394775,0.598828136920929,1.8996731042861938,0.6026844571238076,0.5979626837971728,0.5972315908794121
23,0.5711914300918579,1.9644033908843994,0.599609375,1.8672726154327393,0.603522568964286,0.5986001914544323,0.5980971386986005
24,0.5757031440734863,1.924254298210144,0.5953906178474426,1.8374578952789307,0.5995391610729902,0.5945105863153656,0.5942443396778037
25,0.5769140720367432,1.8889044523239136,0.6003124713897705,1.798965573310852,0.6031375560535136,0.5993735591268751,0.5986975492696369
26,0.578906238079071,1.8549659252166748,0.5941406488418579,1.784795880317688,0.5972413860264617,0.5931951881594484,0.5925699149094161
27,0.577441394329071,1.8209418058395386,0.5931249856948853,1.7635786533355713,0.5965290457944352,0.5922630691201616,0.5917251954177628
28,0.57958984375,1.7965611219406128,0.5994531512260437,1.7232918739318848,0.6033422339535578,0.5986350934127395,0.5983457762861761
29,0.5843164324760437,1.7698261737823486,0.590624988079071,1.7180731296539307,0.5952118936893133,0.5895976476126917,0.5891129056453583
30,0.58642578125,1.748826026916504,0.5924999713897705,1.7058848142623901,0.5964084188322727,0.592077323509342,0.5911879716203167
31,0.5860937237739563,1.7276453971862793,0.5953906178474426,1.6864489316940308,0.5992099503676269,0.5943820073958029,0.5936564704424433
32,0.5859375,1.713401198387146,0.6016406416893005,1.6553062200546265,0.6051228332507572,0.6005900699904463,0.6000097667220612
33,0.5853906273841858,1.69356107711792,0.5989062786102295,1.6457585096359253,0.6031827157982893,0.5981331938532954,0.598104576152241
34,0.5925195217132568,1.6725386381149292,0.5953906178474426,1.6461564302444458,0.6001362099982186,0.5944941234852867,0.5941021377620614
35,0.591796875,1.656949758529663,0.5991406440734863,1.6219104528427124,0.6027548149856851,0.598263752276271,0.5977158287709801
36,0.5907226800918579,1.6446528434753418,0.6002343893051147,1.6100465059280396,0.6038385066000496,0.5994857404666705,0.5990135185727938
37,0.5927929878234863,1.6293493509292603,0.5927343964576721,1.6116065979003906,0.5958572767052279,0.5917874408171386,0.5914581365359244
38,0.5945898294448853,1.6176598072052002,0.5963281393051147,1.5987880229949951,0.5989921326980425,0.595534206748593,0.5947515781884691
39,0.592480480670929,1.6085385084152222,0.5950781106948853,1.6002076864242554,0.5988879781654328,0.5944235160897078,0.593460519305358
40,0.5947070121765137,1.5959500074386597,0.5953124761581421,1.5778411626815796,0.5992219343415098,0.5945385336157901,0.5937805442662527
41,0.6004492044448853,1.575294852256775,0.5935156345367432,1.586938738822937,0.5977255400067418,0.5926322321653256,0.5921545929854684
42,0.5986914038658142,1.5738264322280884,0.594921886920929,1.5697877407073975,0.5987535732405913,0.5939444105740687,0.5933227577032387
43,0.59912109375,1.5634100437164307,0.6012499928474426,1.5544064044952393,0.6043411990997305,0.6002657362540551,0.5996739518407277
44,0.6044335961341858,1.5406681299209595,0.5872656106948853,1.576438546180725,0.5914452104947185,0.5862854419782351,0.585669092043634
45,0.6037695407867432,1.5388940572738647,0.5931249856948853,1.5544778108596802,0.5973584969147056,0.5922254411400346,0.5921496372916315
46,0.6014843583106995,1.536757230758667,0.5939843654632568,1.5518028736114502,0.5973279915349702,0.59314483333543,0.5924741067899637
47,0.6062890887260437,1.5260417461395264,0.5910937786102295,1.557325005531311,0.594321358329337,0.5904374555450957,0.5896643121484577
48,0.607421875,1.5120805501937866,0.59765625,1.5348446369171143,0.6012691062346648,0.5967572167705552,0.5960436019535121
49,0.6062109470367432,1.5045541524887085,0.5930469036102295,1.531887412071228,0.5968739813977535,0.5924456358984835,0.591671714589233
50,0.6085546612739563,1.4929516315460205,0.5939843654632568,1.5306990146636963,0.5978346144259501,0.5931528323931853,0.5926580020535224
51,0.6108593940734863,1.4870151281356812,0.5922656059265137,1.5224337577819824,0.5964524276064576,0.5913900006705477,0.5909022792927261
52,0.6099414229393005,1.4787477254867554,0.5908593535423279,1.527373194694519,0.5945535835409876,0.589792393390767,0.5893322228048763
53,0.6101367473602295,1.4780285358428955,0.6006249785423279,1.5126769542694092,0.6049832128023185,0.5995072132824713,0.5995144739838247
